id,employee_code,employee_name,age,gender,city,department,job_role,education,employment_type,joining_date,experience_years,salary,performance_rating,projects_completed,status
4801,EMP04801,Employee_04801,42,Female,Delhi,Sales,Accountant,MBA,Contract,2025-06-25,0,129863,4.4,12,Inactive
4802,EMP04802,Employee_04802,23,Female,Delhi,HR,HR Executive,B.Sc,Contract,2020-09-13,5,51433,3.0,12,Active
4803,EMP04803,Employee_04803,26,Female,Kolkata,Sales,HR Executive,B.Sc,Contract,2025-02-09,0,140893,2.3,5,Active
4804,EMP04804,Employee_04804,30,Male,Pune,Sales,Tester,MBA,Full-Time,2022-03-10,3,49846,2.7,5,On Leave
4805,EMP04805,Employee_04805,30,Female,Delhi,Admin,Tester,M.Tech,Contract,2025-04-23,0,127004,4.5,8,Inactive
4806,EMP04806,Employee_04806,43,Male,Bengaluru,Admin,Executive,MCA,Contract,2024-10-18,1,100654,2.9,4,On Leave
4807,EMP04807,Employee_04807,24,Female,Vijayawada,Marketing,Developer,B.Com,Full-Time,2021-12-25,4,51317,4.7,5,Active
4808,EMP04808,Employee_04808,31,Female,Delhi,IT,HR Executive,B.Com,Contract,2020-09-23,5,35376,2.6,12,Inactive
4809,EMP04809,Employee_04809,34,Female,Mumbai,Admin,Accountant,B.Tech,Full-Time,2026-04-23,0,75446,3.6,12,Inactive
4810,EMP04810,Employee_04810,26,Male,Mumbai,HR,Developer,MBA,Part-Time,2020-12-21,5,106988,4.2,10,Inactive
4811,EMP04811,Employee_04811,40,Female,Guntur,Finance,Developer,MBA,Part-Time,2021-07-08,4,134794,3.3,6,On Leave
4812,EMP04812,Employee_04812,28,Female,Vijayawada,Admin,Tester,B.Com,Full-Time,2020-07-20,5,79104,2.6,6,Active
4813,EMP04813,Employee_04813,29,Male,Kolkata,Finance,Developer,B.Tech,Full-Time,2026-04-07,0,71208,3.8,1,On Leave
4814,EMP04814,Employee_04814,22,Male,Vijayawada,HR,Accountant,B.Sc,Contract,2023-02-01,2,82359,3.0,12,On Leave
4815,EMP04815,Employee_04815,22,Female,Guntur,Support,Tester,MBA,Contract,2021-07-07,4,73355,2.2,0,Inactive
4816,EMP04816,Employee_04816,37,Female,Kochi,Admin,Tester,B.Com,Contract,2021-01-30,4,87934,3.4,12,On Leave
4817,EMP04817,Employee_04817,40,Female,Bengaluru,HR,Tester,MCA,Full-Time,2025-07-06,0,111197,3.4,9,Inactive
4818,EMP04818,Employee_04818,34,Male,Guntur,Finance,Executive,M.Tech,Contract,2023-04-18,2,35573,3.9,9,On Leave
4819,EMP04819,Employee_04819,24,Male,Chennai,Admin,HR Executive,MBA,Contract,2023-12-22,2,23439,3.6,10,Inactive
4820,EMP04820,Employee_04820,42,Male,Chennai,Support,Support Engineer,B.Tech,Contract,2026-01-29,0,97081,2.4,0,Active
4821,EMP04821,Employee_04821,31,Female,Chennai,IT,Accountant,MBA,Part-Time,2020-07-22,5,54650,2.8,1,Active
4822,EMP04822,Employee_04822,27,Female,Kochi,Operations,Accountant,MBA,Full-Time,2022-07-02,3,106423,2.5,9,Active
4823,EMP04823,Employee_04823,34,Female,Kochi,Finance,Accountant,B.Tech,Part-Time,2026-05-22,0,36521,5.0,8,Inactive
4824,EMP04824,Employee_04824,37,Male,Chennai,Admin,HR Executive,MBA,Part-Time,2022-04-23,3,129190,3.6,6,Active
4825,EMP04825,Employee_04825,41,Female,Guntur,HR,Tester,M.Tech,Full-Time,2021-04-10,4,69422,3.0,10,Active
4826,EMP04826,Employee_04826,44,Male,Mumbai,Operations,Executive,B.Tech,Full-Time,2023-11-11,2,69741,4.8,8,Active
4827,EMP04827,Employee_04827,37,Female,Hyderabad,IT,Manager,B.Com,Full-Time,2020-05-10,5,104971,3.7,0,On Leave
4828,EMP04828,Employee_04828,22,Male,Pune,Admin,Executive,B.Sc,Full-Time,2025-01-21,0,74341,3.2,4,Active
4829,EMP04829,Employee_04829,41,Female,Bengaluru,Admin,HR Executive,B.Sc,Full-Time,2023-05-09,2,57086,2.9,4,Inactive
4830,EMP04830,Employee_04830,40,Male,Bengaluru,IT,Analyst,MBA,Full-Time,2025-04-05,0,95156,4.2,10,Inactive
4831,EMP04831,Employee_04831,38,Male,Vijayawada,Operations,Developer,M.Tech,Part-Time,2022-12-31,3,52965,2.2,5,On Leave
4832,EMP04832,Employee_04832,34,Female,Hyderabad,Marketing,HR Executive,B.Tech,Contract,2026-05-13,0,79851,2.2,2,Inactive
4833,EMP04833,Employee_04833,23,Male,Mumbai,Operations,Accountant,B.Tech,Part-Time,2023-07-30,2,121912,3.2,7,Inactive
4834,EMP04834,Employee_04834,43,Male,Pune,Admin,Support Engineer,M.Tech,Part-Time,2025-12-16,0,131636,4.3,6,Inactive
4835,EMP04835,Employee_04835,42,Male,Kochi,HR,Accountant,MBA,Contract,2021-01-30,4,139400,2.4,1,On Leave
4836,EMP04836,Employee_04836,21,Male,Chennai,Admin,HR Executive,B.Sc,Contract,2025-05-13,0,146308,3.9,0,Inactive
4837,EMP04837,Employee_04837,31,Male,Hyderabad,IT,Executive,MCA,Contract,2023-06-07,2,65982,3.3,4,Inactive
4838,EMP04838,Employee_04838,41,Female,Guntur,Operations,Tester,M.Tech,Contract,2025-08-12,0,28482,3.3,12,Active
4839,EMP04839,Employee_04839,34,Female,Mumbai,Sales,Manager,B.Tech,Full-Time,2026-01-22,0,97699,3.8,8,On Leave
4840,EMP04840,Employee_04840,25,Female,Hyderabad,Sales,Accountant,B.Com,Part-Time,2026-07-09,0,61742,3.1,6,On Leave
4841,EMP04841,Employee_04841,38,Female,Vijayawada,Support,Support Engineer,B.Sc,Full-Time,2025-07-04,0,114479,4.4,4,On Leave
4842,EMP04842,Employee_04842,29,Male,Pune,Finance,Manager,B.Sc,Part-Time,2021-08-10,4,127720,2.9,0,Inactive
4843,EMP04843,Employee_04843,21,Female,Guntur,Marketing,Executive,M.Tech,Part-Time,2024-02-27,1,85812,2.2,2,On Leave
4844,EMP04844,Employee_04844,39,Female,Vijayawada,Sales,Analyst,B.Com,Contract,2020-01-13,5,91726,4.5,5,Active
4845,EMP04845,Employee_04845,34,Female,Vijayawada,Admin,HR Executive,B.Tech,Full-Time,2024-10-02,1,64482,2.4,10,On Leave
4846,EMP04846,Employee_04846,42,Male,Hyderabad,Finance,Tester,B.Com,Contract,2021-09-15,4,149678,2.2,1,On Leave
4847,EMP04847,Employee_04847,42,Female,Kochi,Sales,HR Executive,MCA,Part-Time,2025-12-03,0,130348,2.8,10,On Leave
4848,EMP04848,Employee_04848,42,Male,Pune,Sales,Executive,MCA,Part-Time,2022-09-28,3,76678,4.3,9,Inactive
4849,EMP04849,Employee_04849,37,Female,Kolkata,Finance,Support Engineer,MCA,Full-Time,2026-03-18,0,73116,3.7,12,Inactive
4850,EMP04850,Employee_04850,38,Female,Delhi,Finance,Manager,B.Sc,Part-Time,2022-05-11,3,131687,4.9,1,Active
4851,EMP04851,Employee_04851,41,Male,Delhi,Finance,Analyst,MCA,Contract,2025-07-04,0,79768,3.4,7,On Leave
4852,EMP04852,Employee_04852,33,Female,Hyderabad,Sales,Executive,B.Com,Full-Time,2020-04-12,5,85017,4.8,9,On Leave
4853,EMP04853,Employee_04853,22,Male,Guntur,Support,Manager,MCA,Full-Time,2023-12-08,2,121444,3.4,11,Active
4854,EMP04854,Employee_04854,33,Female,Vijayawada,Sales,Accountant,B.Tech,Contract,2025-01-15,0,133439,3.4,7,Active
4855,EMP04855,Employee_04855,32,Male,Pune,IT,Support Engineer,B.Sc,Contract,2020-07-04,5,132779,2.8,6,Inactive
4856,EMP04856,Employee_04856,22,Male,Guntur,HR,Developer,M.Tech,Full-Time,2023-02-23,2,129271,2.5,4,Active
4857,EMP04857,Employee_04857,29,Female,Bengaluru,Marketing,Analyst,MCA,Contract,2021-09-12,4,141793,3.5,6,Inactive
4858,EMP04858,Employee_04858,23,Male,Guntur,Sales,Support Engineer,MBA,Full-Time,2024-05-30,1,73436,2.4,4,Inactive
4859,EMP04859,Employee_04859,33,Female,Chennai,Support,Support Engineer,B.Tech,Full-Time,2025-03-28,0,71449,3.8,5,Inactive
4860,EMP04860,Employee_04860,38,Female,Kolkata,IT,Developer,MCA,Contract,2021-07-26,4,96397,4.5,8,On Leave
4861,EMP04861,Employee_04861,34,Male,Mumbai,Operations,Developer,B.Com,Full-Time,2025-09-23,0,131689,4.7,11,Inactive
4862,EMP04862,Employee_04862,30,Male,Delhi,Admin,Support Engineer,B.Com,Full-Time,2020-04-27,5,149916,4.3,11,Inactive
4863,EMP04863,Employee_04863,28,Female,Bengaluru,IT,Accountant,MBA,Contract,2023-08-10,2,118061,4.5,9,On Leave
4864,EMP04864,Employee_04864,35,Female,Mumbai,Support,Analyst,B.Com,Full-Time,2024-12-26,1,55334,2.4,2,Active
4865,EMP04865,Employee_04865,21,Female,Delhi,IT,Accountant,MBA,Contract,2020-05-19,5,56734,3.5,2,Inactive
4866,EMP04866,Employee_04866,43,Male,Delhi,HR,Tester,B.Com,Full-Time,2024-11-24,1,81763,4.6,11,On Leave
4867,EMP04867,Employee_04867,41,Male,Chennai,IT,Accountant,B.Com,Full-Time,2024-03-25,1,20561,2.4,6,Active
4868,EMP04868,Employee_04868,33,Female,Kochi,Sales,Manager,B.Sc,Part-Time,2020-04-13,5,39201,4.9,5,Inactive
4869,EMP04869,Employee_04869,32,Male,Chennai,HR,Tester,M.Tech,Contract,2023-07-29,2,132328,3.0,3,On Leave
4870,EMP04870,Employee_04870,29,Female,Bengaluru,Admin,HR Executive,MCA,Contract,2023-06-20,2,39999,2.6,12,Active
4871,EMP04871,Employee_04871,22,Female,Kochi,Operations,Developer,MBA,Full-Time,2022-05-04,3,80513,3.7,5,Inactive
4872,EMP04872,Employee_04872,40,Female,Pune,Support,Analyst,M.Tech,Full-Time,2024-11-18,1,114818,4.1,0,Active
4873,EMP04873,Employee_04873,36,Male,Bengaluru,Admin,Executive,B.Tech,Contract,2025-10-26,0,94354,2.1,12,Inactive
4874,EMP04874,Employee_04874,40,Male,Mumbai,Operations,Manager,MCA,Part-Time,2026-06-25,0,78083,4.5,2,On Leave
4875,EMP04875,Employee_04875,40,Male,Hyderabad,Finance,Tester,B.Tech,Part-Time,2026-07-15,0,121946,2.4,9,Active
4876,EMP04876,Employee_04876,37,Male,Kolkata,Sales,Analyst,MCA,Full-Time,2020-11-02,5,112155,2.1,6,Active
4877,EMP04877,Employee_04877,22,Female,Kolkata,Support,Support Engineer,B.Com,Contract,2024-07-30,1,86858,4.1,8,On Leave
4878,EMP04878,Employee_04878,38,Male,Kolkata,Support,Support Engineer,B.Com,Part-Time,2020-10-05,5,89256,2.8,0,Active
4879,EMP04879,Employee_04879,36,Female,Kolkata,Admin,Tester,MCA,Part-Time,2022-02-03,3,31485,4.1,5,Active
4880,EMP04880,Employee_04880,33,Male,Delhi,Support,Developer,MCA,Contract,2023-10-09,2,117762,2.5,0,Inactive
4881,EMP04881,Employee_04881,41,Male,Bengaluru,Finance,Executive,B.Com,Full-Time,2023-01-19,2,120586,4.6,5,Inactive
4882,EMP04882,Employee_04882,41,Male,Delhi,IT,Support Engineer,MCA,Full-Time,2024-06-04,1,116297,4.6,6,On Leave
4883,EMP04883,Employee_04883,41,Female,Vijayawada,Sales,Accountant,MCA,Contract,2024-01-17,1,115678,4.1,6,Active
4884,EMP04884,Employee_04884,24,Female,Chennai,IT,Executive,B.Com,Full-Time,2026-07-18,0,98840,3.5,3,Active
4885,EMP04885,Employee_04885,44,Male,Hyderabad,Finance,Accountant,MBA,Part-Time,2026-05-09,0,119608,4.4,0,Inactive
4886,EMP04886,Employee_04886,45,Male,Chennai,HR,Analyst,B.Tech,Contract,2020-10-18,5,98866,2.6,10,On Leave
4887,EMP04887,Employee_04887,25,Male,Pune,Admin,Accountant,B.Sc,Contract,2020-07-20,5,132518,3.9,12,On Leave
4888,EMP04888,Employee_04888,28,Male,Bengaluru,Marketing,Support Engineer,B.Sc,Full-Time,2021-03-22,4,83359,2.0,8,Inactive
4889,EMP04889,Employee_04889,45,Male,Pune,Finance,Accountant,B.Com,Contract,2025-12-27,0,21424,2.6,6,Active
4890,EMP04890,Employee_04890,34,Female,Guntur,IT,Support Engineer,MCA,Full-Time,2024-02-01,1,101857,3.2,8,Active
4891,EMP04891,Employee_04891,43,Female,Pune,HR,Support Engineer,MBA,Part-Time,2020-07-22,5,112452,4.7,9,Active
4892,EMP04892,Employee_04892,31,Female,Vijayawada,HR,Developer,MBA,Part-Time,2021-01-14,4,88663,2.7,8,On Leave
4893,EMP04893,Employee_04893,40,Male,Delhi,HR,Tester,B.Com,Part-Time,2023-01-26,2,45951,4.4,8,Inactive
4894,EMP04894,Employee_04894,40,Male,Hyderabad,IT,HR Executive,B.Com,Part-Time,2021-01-14,4,107423,2.8,7,Active
4895,EMP04895,Employee_04895,33,Female,Delhi,Operations,Executive,M.Tech,Contract,2024-06-08,1,130248,3.6,5,Inactive
4896,EMP04896,Employee_04896,36,Female,Kochi,IT,Manager,M.Tech,Full-Time,2022-06-19,3,148097,3.3,5,Inactive
4897,EMP04897,Employee_04897,45,Male,Guntur,Finance,Manager,MBA,Part-Time,2023-02-27,2,52806,2.7,12,Inactive
4898,EMP04898,Employee_04898,30,Male,Mumbai,Support,Manager,MCA,Contract,2025-09-21,0,46237,3.6,6,Active
4899,EMP04899,Employee_04899,27,Female,Pune,Sales,Analyst,M.Tech,Part-Time,2024-07-12,1,105857,3.6,0,Active
4900,EMP04900,Employee_04900,23,Male,Vijayawada,IT,Manager,MBA,Contract,2022-03-28,3,69635,3.0,1,Inactive
4901,EMP04901,Employee_04901,27,Male,Vijayawada,Finance,Manager,B.Sc,Contract,2025-04-28,0,95884,2.9,9,On Leave
4902,EMP04902,Employee_04902,36,Female,Kolkata,Finance,Manager,B.Com,Contract,2021-03-27,4,117683,2.2,11,On Leave
4903,EMP04903,Employee_04903,42,Male,Delhi,Admin,Tester,B.Tech,Contract,2023-10-29,2,89660,4.0,1,Inactive
4904,EMP04904,Employee_04904,35,Male,Kochi,Admin,Manager,MCA,Contract,2023-06-13,2,89793,2.1,7,Inactive
4905,EMP04905,Employee_04905,44,Female,Vijayawada,IT,HR Executive,B.Tech,Contract,2021-03-03,4,145691,3.0,5,Active
4906,EMP04906,Employee_04906,29,Male,Kochi,Operations,Tester,B.Com,Part-Time,2023-03-30,2,57146,3.0,1,Active
4907,EMP04907,Employee_04907,42,Male,Kolkata,Support,Executive,B.Com,Contract,2026-07-24,0,51040,2.9,5,Inactive
4908,EMP04908,Employee_04908,23,Female,Hyderabad,Support,Tester,MCA,Full-Time,2020-01-25,5,129653,4.5,1,Inactive
4909,EMP04909,Employee_04909,31,Female,Chennai,IT,Analyst,B.Com,Part-Time,2023-06-07,2,73664,5.0,7,On Leave
4910,EMP04910,Employee_04910,29,Female,Mumbai,HR,Support Engineer,MBA,Full-Time,2021-01-26,4,132132,4.8,1,Active
4911,EMP04911,Employee_04911,34,Male,Pune,Marketing,Analyst,M.Tech,Part-Time,2025-04-30,0,88812,2.0,9,On Leave
4912,EMP04912,Employee_04912,21,Female,Vijayawada,HR,Tester,B.Com,Full-Time,2020-10-08,5,19511,3.5,9,Inactive
4913,EMP04913,Employee_04913,32,Female,Delhi,Sales,Accountant,B.Sc,Part-Time,2026-07-15,0,43857,2.8,11,On Leave
4914,EMP04914,Employee_04914,35,Male,Kolkata,IT,Tester,B.Sc,Contract,2020-05-28,5,63833,3.8,6,On Leave
4915,EMP04915,Employee_04915,33,Male,Pune,IT,Developer,MBA,Full-Time,2020-10-07,5,99509,3.6,7,Inactive
4916,EMP04916,Employee_04916,29,Male,Hyderabad,Support,Developer,B.Com,Part-Time,2024-04-26,1,83730,3.0,3,On Leave
4917,EMP04917,Employee_04917,42,Female,Pune,Sales,Developer,B.Tech,Full-Time,2021-05-24,4,30472,3.5,8,Inactive
4918,EMP04918,Employee_04918,28,Male,Chennai,Sales,Accountant,B.Sc,Part-Time,2024-03-26,1,54361,4.4,7,On Leave
4919,EMP04919,Employee_04919,22,Female,Hyderabad,Operations,Developer,B.Com,Part-Time,2023-08-20,2,86608,4.5,2,Active
4920,EMP04920,Employee_04920,27,Female,Delhi,Marketing,Executive,B.Tech,Part-Time,2023-12-31,2,103818,4.5,2,Active
4921,EMP04921,Employee_04921,35,Male,Pune,Operations,HR Executive,B.Com,Full-Time,2026-04-26,0,67763,4.3,5,Inactive
4922,EMP04922,Employee_04922,41,Male,Kochi,Admin,Manager,MBA,Part-Time,2020-08-30,5,117574,4.5,11,Active
4923,EMP04923,Employee_04923,23,Male,Guntur,Marketing,Analyst,B.Tech,Contract,2023-07-11,2,85728,4.0,3,On Leave
4924,EMP04924,Employee_04924,43,Female,Hyderabad,Finance,Support Engineer,B.Com,Full-Time,2020-12-30,5,70458,3.3,6,Inactive
4925,EMP04925,Employee_04925,22,Male,Chennai,Sales,Tester,B.Sc,Part-Time,2020-06-15,5,126197,2.4,12,Inactive
4926,EMP04926,Employee_04926,38,Female,Kolkata,Finance,Manager,B.Com,Full-Time,2022-02-07,3,101674,4.8,4,On Leave
4927,EMP04927,Employee_04927,29,Female,Kochi,Admin,Accountant,B.Com,Part-Time,2025-05-30,0,145438,3.0,9,Inactive
4928,EMP04928,Employee_04928,24,Female,Guntur,Sales,Executive,MBA,Part-Time,2023-07-12,2,60570,3.5,12,Inactive
4929,EMP04929,Employee_04929,32,Male,Bengaluru,Finance,Manager,M.Tech,Full-Time,2024-09-30,1,137030,2.2,1,Active
4930,EMP04930,Employee_04930,41,Female,Chennai,HR,Tester,B.Com,Contract,2022-07-08,3,147240,3.1,3,On Leave
4931,EMP04931,Employee_04931,31,Female,Vijayawada,Marketing,Executive,MCA,Part-Time,2022-05-28,3,93634,4.0,12,On Leave
4932,EMP04932,Employee_04932,38,Female,Pune,IT,Executive,B.Com,Contract,2022-03-31,3,51343,3.1,5,Active
4933,EMP04933,Employee_04933,26,Male,Mumbai,Support,HR Executive,B.Tech,Part-Time,2023-10-23,2,34794,3.1,7,On Leave
4934,EMP04934,Employee_04934,41,Female,Bengaluru,Operations,Accountant,B.Com,Part-Time,2026-06-09,0,57750,4.9,4,Active
4935,EMP04935,Employee_04935,38,Male,Pune,IT,Manager,B.Sc,Full-Time,2020-03-11,5,30169,4.0,1,On Leave
4936,EMP04936,Employee_04936,27,Male,Bengaluru,Support,Executive,B.Sc,Full-Time,2021-07-26,4,106670,4.9,1,Active
4937,EMP04937,Employee_04937,32,Male,Guntur,Sales,Manager,MBA,Contract,2026-03-25,0,85990,2.3,2,On Leave
4938,EMP04938,Employee_04938,24,Female,Bengaluru,Operations,Developer,B.Com,Part-Time,2021-06-06,4,95325,2.8,3,Active
4939,EMP04939,Employee_04939,36,Male,Bengaluru,HR,Support Engineer,MCA,Full-Time,2024-05-27,1,133498,3.5,8,Active
4940,EMP04940,Employee_04940,34,Female,Pune,Operations,Support Engineer,B.Com,Part-Time,2022-01-01,4,96253,2.6,2,On Leave
4941,EMP04941,Employee_04941,27,Male,Bengaluru,IT,Support Engineer,MBA,Full-Time,2020-06-15,5,68398,4.2,11,On Leave
4942,EMP04942,Employee_04942,28,Male,Delhi,Marketing,Support Engineer,B.Com,Full-Time,2025-02-06,0,64134,2.6,8,Inactive
4943,EMP04943,Employee_04943,44,Male,Guntur,IT,Manager,B.Sc,Part-Time,2026-04-09,0,141023,3.3,12,Inactive
4944,EMP04944,Employee_04944,21,Female,Kolkata,HR,Support Engineer,B.Tech,Part-Time,2023-03-10,2,79006,2.0,9,On Leave
4945,EMP04945,Employee_04945,34,Male,Kolkata,HR,Analyst,M.Tech,Contract,2026-04-15,0,147877,4.8,6,Inactive
4946,EMP04946,Employee_04946,42,Male,Pune,HR,Developer,B.Tech,Full-Time,2026-04-20,0,138618,2.8,1,Inactive
4947,EMP04947,Employee_04947,32,Female,Pune,Admin,Executive,B.Com,Full-Time,2021-01-07,4,106303,2.3,5,Active
4948,EMP04948,Employee_04948,36,Female,Guntur,Support,HR Executive,MCA,Part-Time,2021-11-10,4,26981,2.4,12,On Leave
4949,EMP04949,Employee_04949,27,Male,Hyderabad,Support,Support Engineer,B.Tech,Part-Time,2023-01-05,2,36244,2.3,2,On Leave
4950,EMP04950,Employee_04950,35,Female,Mumbai,Sales,Analyst,B.Tech,Part-Time,2022-11-02,3,72197,4.4,6,Inactive
4951,EMP04951,Employee_04951,36,Male,Chennai,Admin,Support Engineer,MCA,Part-Time,2024-12-02,1,35404,4.0,3,Active
4952,EMP04952,Employee_04952,41,Female,Kochi,Sales,Support Engineer,MCA,Part-Time,2026-04-01,0,104683,3.6,9,Active
4953,EMP04953,Employee_04953,26,Female,Delhi,Finance,Analyst,B.Sc,Part-Time,2022-11-13,3,67372,2.3,9,On Leave
4954,EMP04954,Employee_04954,34,Male,Kochi,HR,Developer,M.Tech,Part-Time,2026-02-23,0,29894,3.3,10,Active
4955,EMP04955,Employee_04955,44,Female,Bengaluru,Marketing,Developer,B.Com,Full-Time,2026-06-10,0,48260,3.0,12,On Leave
4956,EMP04956,Employee_04956,21,Female,Vijayawada,Marketing,Manager,MCA,Contract,2023-11-29,2,38760,4.1,10,Inactive
4957,EMP04957,Employee_04957,34,Male,Guntur,Marketing,Accountant,B.Sc,Part-Time,2022-06-16,3,84757,2.2,2,On Leave
4958,EMP04958,Employee_04958,43,Male,Mumbai,Operations,Executive,MCA,Contract,2022-12-29,3,75464,4.1,11,Inactive
4959,EMP04959,Employee_04959,30,Male,Vijayawada,Marketing,Tester,B.Sc,Part-Time,2020-02-23,5,51159,2.8,8,On Leave
4960,EMP04960,Employee_04960,39,Male,Vijayawada,Support,Manager,B.Tech,Contract,2022-08-29,3,122900,3.6,5,Active
4961,EMP04961,Employee_04961,41,Female,Guntur,HR,Tester,B.Sc,Contract,2026-02-22,0,44766,2.5,4,Active
4962,EMP04962,Employee_04962,21,Female,Kochi,IT,HR Executive,M.Tech,Full-Time,2025-06-22,0,60309,2.0,12,Inactive
4963,EMP04963,Employee_04963,42,Female,Delhi,Sales,Executive,B.Tech,Part-Time,2021-02-19,4,101402,3.9,1,Active
4964,EMP04964,Employee_04964,42,Female,Kochi,Admin,Developer,MCA,Part-Time,2021-07-08,4,109825,4.7,3,Active
4965,EMP04965,Employee_04965,41,Female,Kolkata,Admin,Manager,B.Com,Full-Time,2023-06-17,2,79779,3.4,7,Inactive
4966,EMP04966,Employee_04966,36,Female,Pune,Sales,Executive,B.Tech,Full-Time,2020-12-19,5,54269,2.1,1,Active
4967,EMP04967,Employee_04967,31,Female,Mumbai,Admin,Tester,B.Tech,Full-Time,2022-02-02,3,118348,3.7,12,Active
4968,EMP04968,Employee_04968,24,Male,Kochi,Marketing,Tester,B.Sc,Full-Time,2020-10-13,5,111528,2.3,6,Inactive
4969,EMP04969,Employee_04969,27,Male,Kochi,IT,Executive,M.Tech,Contract,2024-11-05,1,40783,3.1,3,Inactive
4970,EMP04970,Employee_04970,24,Female,Pune,Support,HR Executive,MBA,Full-Time,2026-05-17,0,82687,2.2,6,Active
4971,EMP04971,Employee_04971,30,Male,Delhi,HR,Tester,B.Com,Full-Time,2024-06-30,1,127763,4.6,11,Active
4972,EMP04972,Employee_04972,45,Male,Mumbai,Operations,Manager,M.Tech,Contract,2025-10-10,0,53565,2.6,5,Inactive
4973,EMP04973,Employee_04973,27,Female,Vijayawada,Admin,Support Engineer,MCA,Full-Time,2026-05-16,0,85019,3.8,6,On Leave
4974,EMP04974,Employee_04974,32,Female,Hyderabad,Support,Tester,B.Tech,Part-Time,2022-06-25,3,64211,2.4,9,Inactive
4975,EMP04975,Employee_04975,25,Male,Delhi,Marketing,Developer,B.Sc,Part-Time,2020-12-27,5,69453,4.8,12,Inactive
4976,EMP04976,Employee_04976,37,Female,Hyderabad,HR,HR Executive,B.Sc,Full-Time,2025-02-28,0,71574,2.0,7,Inactive
4977,EMP04977,Employee_04977,27,Male,Hyderabad,Operations,Manager,MBA,Contract,2020-03-26,5,88606,3.7,4,On Leave
4978,EMP04978,Employee_04978,27,Female,Chennai,HR,Manager,MBA,Part-Time,2024-06-13,1,126373,4.8,2,On Leave
4979,EMP04979,Employee_04979,30,Female,Kochi,Support,Accountant,M.Tech,Part-Time,2023-07-07,2,71136,3.2,6,Inactive
4980,EMP04980,Employee_04980,41,Female,Pune,IT,Analyst,M.Tech,Full-Time,2025-05-17,0,66737,3.2,8,Active
4981,EMP04981,Employee_04981,25,Male,Bengaluru,Admin,Developer,B.Sc,Contract,2022-06-22,3,145975,3.8,8,Inactive
4982,EMP04982,Employee_04982,24,Female,Kochi,HR,Support Engineer,B.Tech,Part-Time,2025-06-05,0,118874,2.2,9,On Leave
4983,EMP04983,Employee_04983,32,Male,Pune,Marketing,Support Engineer,M.Tech,Full-Time,2025-02-25,0,128747,4.9,6,Inactive
4984,EMP04984,Employee_04984,34,Female,Kochi,Operations,HR Executive,B.Tech,Part-Time,2020-04-29,5,66214,4.5,8,Active
4985,EMP04985,Employee_04985,39,Female,Kochi,Finance,Executive,B.Sc,Contract,2020-02-14,5,117709,3.1,10,Inactive
4986,EMP04986,Employee_04986,37,Female,Hyderabad,Support,Developer,B.Sc,Full-Time,2025-01-24,0,30051,4.7,8,On Leave
4987,EMP04987,Employee_04987,30,Male,Bengaluru,Finance,Developer,B.Sc,Part-Time,2022-06-30,3,144520,4.2,11,Active
4988,EMP04988,Employee_04988,41,Female,Kochi,Operations,Analyst,M.Tech,Contract,2020-04-10,5,54431,4.7,8,Active
4989,EMP04989,Employee_04989,22,Male,Pune,Sales,Support Engineer,M.Tech,Contract,2021-09-23,4,139817,2.5,3,Active
4990,EMP04990,Employee_04990,28,Male,Pune,Admin,Accountant,B.Sc,Contract,2022-06-30,3,112207,2.2,11,On Leave
4991,EMP04991,Employee_04991,40,Female,Vijayawada,Finance,Executive,MBA,Full-Time,2025-02-17,0,59244,3.3,7,On Leave
4992,EMP04992,Employee_04992,43,Female,Guntur,Operations,Analyst,B.Com,Part-Time,2026-03-08,0,94821,2.5,9,On Leave
4993,EMP04993,Employee_04993,37,Male,Hyderabad,Support,Manager,B.Tech,Part-Time,2022-12-01,3,116776,3.0,4,On Leave
4994,EMP04994,Employee_04994,30,Male,Kochi,Admin,Manager,B.Tech,Full-Time,2020-09-21,5,96318,4.4,9,On Leave
4995,EMP04995,Employee_04995,23,Male,Kolkata,Marketing,Executive,M.Tech,Full-Time,2025-10-06,0,34502,2.6,12,On Leave
4996,EMP04996,Employee_04996,30,Male,Bengaluru,Admin,HR Executive,B.Sc,Full-Time,2021-05-05,4,40064,3.7,8,Active
4997,EMP04997,Employee_04997,21,Female,Hyderabad,Marketing,Tester,B.Sc,Full-Time,2023-10-14,2,137163,4.3,4,Inactive
